transaction_id,step,transaction_type,amount,sender_account,sender_old_balance,sender_new_balance,recipient_account,recipient_old_balance,recipient_new_balance,is_suspicious
23384,22,PAYMENT,85133.76,C168158,355305.3,270171.54,M585963,80.59,80.59,0
6769,28,CASH_OUT,137083.26,C320470,860328.89,723245.63,C560411,435371.2,572454.46,0
3200,21,TRANSFER,127962.49,C653557,131605.55,3643.06,C456944,705599.76,833562.25,0
6450,16,PAYMENT,428581.72,C878264,50567.76,0,M857592,239292.69,239292.69,0
7952,29,TRANSFER,424723.61,C725598,439453.4,14729.79,C948400,859963.97,1284687.58,1
14627,25,PAYMENT,9999.99,C406984,6162.87,0,M842130,72116.29,72116.29,0
24660,22,PAYMENT,166843.03,C850031,671670.47,504827.44,M862838,358379,358379,0
15805,12,CASH_OUT,424300.87,C522933,857624.09,433323.22,C382838,514287.66,938588.53,1
4436,6,CASH_OUT,53438.8,C556988,613015.07,559576.27,C865445,873770.79,927209.59,0
11358,16,CASH_OUT,206391.74,C252454,86572.19,0,C940631,621423.22,827814.96,1
19402,17,PAYMENT,364059.15,C685372,689830.03,325770.88,M442302,858385.24,858385.24,0
13669,15,PAYMENT,437615.69,C816797,758493.73,320878.04,M273523,909871.14,909871.14,0
14646,1,TRANSFER,266239.8,C832181,268021.81,1782.01,C867577,143113.74,409353.54,1
15707,24,PAYMENT,284318.48,C852537,871148.64,586830.16,M801845,232461.91,232461.91,0
18446,27,DEPOSIT,393806.93,C159554,463257.11,463257.11,M993409,113685.68,507492.61,0
3776,6,PAYMENT,273285.63,C611971,63895.92,0,M302814,901633.07,901633.07,0
16375,21,TRANSFER,112323.43,C405687,400817.35,288493.92,C442397,563825.44,676148.87,0
5597,4,CASH_OUT,270032.18,C177113,217644,0,C648805,808773.02,1078805.2,1
23735,9,PAYMENT,182381.1,C551672,56951.69,0,M388520,981913.33,981913.33,0
9298,29,CASH_OUT,460011.99,C303662,975632.29,515620.3,C742566,131976.82,591988.81,1
23675,14,PAYMENT,447840.7,C727142,276560.41,0,M436960,158782.38,158782.38,0
4175,20,PAYMENT,488287.75,C259616,706335.56,218047.81,M126738,339945.46,339945.46,0
20146,18,PAYMENT,292670.64,C610747,827450.49,534779.85,M735507,327384.16,327384.16,0
8738,8,CASH_OUT,141632.86,C196257,982832.86,841200,C826177,734752.94,876385.8,0
9217,8,TRANSFER,41432.76,C796658,551693.94,510261.18,C650341,323337.81,364770.57,0
24577,14,PAYMENT,407305.36,C920090,890010.48,482705.12,M885631,506646.88,506646.88,0
15582,29,PAYMENT,86470.25,C284977,458726.1,372255.85,M569697,894765.89,894765.89,0
10144,2,CASH_OUT,231374.25,C388153,687310.64,455936.39,C981234,150891.11,382265.36,1
23714,9,PAYMENT,225586.34,C751424,510613.3,285026.96,M864341,469210.81,469210.81,0
8544,4,PAYMENT,323440.12,C313155,884871.57,561431.45,M455197,502099.37,502099.37,0
984,16,PAYMENT,452203.41,C302898,94386.2,0,M592828,434259.76,434259.76,0
8034,2,PAYMENT,276608.58,C981437,913642.37,637033.79,M519197,23560.05,23560.05,0
5481,6,PAYMENT,398486.24,C582409,506527.95,108041.71,C866922,0,0,0
14895,1,TRANSFER,43985.27,C326748,901638.93,857653.66,C314596,569281.16,613266.43,0
10487,25,TRANSFER,55904.36,C644479,594714.14,538809.78,C251226,677806.81,733711.17,0
4658,11,CASH_OUT,156050.25,C966150,608115.58,452065.33,C734374,41476.44,197526.69,0
6415,3,CASH_OUT,286177.98,C454040,717219.1,431041.12,C622117,430486.46,716664.44,1
15387,26,PAYMENT,150609.69,C717113,417906.32,267296.63,M635567,506392.94,506392.94,0
3151,3,PAYMENT,165191.93,C903811,360155.69,194963.76,M434545,548846.56,548846.56,0
19828,17,CASH_OUT,39485.98,C629443,656171.02,616685.04,C505141,109627.74,149113.72,0
15862,12,PAYMENT,181203.16,C190568,900590.8,719387.64,M862252,428.54,428.54,0
9266,28,PAYMENT,497737.02,C354245,586945.56,89208.54,M182905,840118.25,840118.25,0
5970,1,TRANSFER,114291.98,C615360,987449.98,873158,C366331,871447.29,985739.27,0
14999,5,PAYMENT,112607.22,C782268,863919.79,751312.57,M789479,288285.51,288285.51,0
11892,10,TRANSFER,131491.06,C517052,331372.87,199881.81,C806317,943192.89,1074683.95,0
15455,3,DEPOSIT,114907.93,C923676,904480.98,904480.98,M216287,352522.25,467430.18,0
17725,13,CASH_OUT,382669.86,C378858,717808.7,335138.84,C802961,57685.68,440355.54,1
24339,8,CASH_OUT,240348.51,C271391,383153.01,142804.5,C339326,144994.49,385343,1
1392,25,TRANSFER,123044.61,C735135,178621.41,55576.8,C151377,709955.11,832999.72,0
20119,4,PAYMENT,472556.28,C954727,762311,289754.72,M616745,802126.97,802126.97,0
7438,21,PAYMENT,499877.23,C518716,164099.9,0,M837001,126724.71,126724.71,0
21187,15,PAYMENT,5915.77,C837899,127681.62,121765.85,M333850,335013.52,335013.52,0
8803,30,DEPOSIT,133725.74,C945360,328668.42,328668.42,M386745,409116.55,542842.29,0
21370,14,PAYMENT,70522.82,C410868,731577.36,661054.54,M385881,1272.74,1272.74,0
372,24,PAYMENT,467877.13,C982969,498981.01,31103.88,M681890,128372.4,128372.4,0
6147,26,TRANSFER,70773.98,C272076,18761.12,0,C675419,793361.28,864135.26,0
20929,26,PAYMENT,468539.08,C721565,37580.71,0,M232241,51753.68,51753.68,0
9776,19,TRANSFER,325652.8,C258841,368108.41,42455.61,C275271,443944.2,769597,1
17797,23,PAYMENT,33210.05,C286977,785900.66,752690.61,M983304,934559.62,934559.62,0
23489,29,TRANSFER,402027.32,C649403,421395.05,19367.73,C206313,584711.33,986738.65,1
18641,28,PAYMENT,416695.2,C549876,156000.98,0,M714609,558299.87,558299.87,0
21549,29,DEPOSIT,201130.68,C916588,379526.46,379526.46,M679451,165455.61,366586.29,0
2213,6,CASH_OUT,203667.55,C379317,686412.34,482744.79,C658550,182598.75,386266.3,1
5604,3,PAYMENT,276754.03,C335112,821905.02,545150.99,M801126,186866.11,186866.11,0
8882,23,CASH_OUT,406363.23,C939338,38243.39,0,C537536,531846.78,938210.01,1
5418,20,PAYMENT,435172.99,C914148,838409.99,403237,M845694,621127.11,621127.11,0
4939,17,TRANSFER,281424.28,C374685,140392.28,0,C117354,209084.66,490508.94,1
13435,15,CASH_OUT,448229.75,C298777,418441.29,0,C700761,957184.21,1405413.96,1
3159,16,DEPOSIT,56635.17,C175113,112028.16,112028.16,M344571,640218.67,696853.84,0
9159,19,PAYMENT,143810.02,C786694,672733.8,528923.78,M623962,517613.14,517613.14,0
464,21,PAYMENT,191681.98,C421417,570977.65,379295.67,M736600,600290.44,600290.44,0
18139,23,PAYMENT,161132.19,C985131,464164.26,303032.07,M558230,711048.27,711048.27,0
21648,18,CASH_OUT,25969.08,C535385,685252.19,659283.11,C617450,352977.18,378946.26,0
616,25,CASH_OUT,55783.84,C921079,274571.75,218787.91,C157940,320587.31,376371.15,0
6381,28,PAYMENT,396169.43,C968308,628740.25,232570.82,M132804,849589.96,849589.96,0
16763,11,CASH_OUT,175398.98,C130680,475931.19,300532.21,C965950,272438.19,447837.17,0
11299,25,DEPOSIT,97782.28,C931031,953499.46,953499.46,M207249,442854.46,540636.74,0
12996,12,PAYMENT,379079.93,C184564,615753.39,236673.46,M479872,117619.6,117619.6,0
8182,26,DEPOSIT,83524.24,C673086,832915.87,832915.87,M723653,250715.08,334239.32,0
17720,25,PAYMENT,207138.45,C966577,230926.07,23787.62,M325304,336774.69,336774.69,0
13512,25,PAYMENT,433112.49,C351267,818385.59,385273.1,M177035,694936.41,694936.41,0
16575,12,PAYMENT,416051.87,C495722,340775,0,M386513,693666.37,693666.37,0
2717,2,CASH_OUT,362545.15,C962840,624181.31,261636.16,C139800,860832.02,1223377.17,1
23046,22,TRANSFER,422349.93,C643762,422345.37,0,C278192,417219.85,839569.78,1
20449,6,TRANSFER,22689.2,C843239,154381.76,131692.56,C398457,721168.85,743858.05,0
22919,5,CASH_OUT,403965.25,C300004,680637.59,276672.34,C259859,256059.95,660025.2,1
10004,25,CASH_OUT,258137.43,C122184,602986.08,344848.65,C922318,257999.78,516137.21,1
13640,11,PAYMENT,212173.17,C861537,314787.12,102613.95,M138742,85956.94,85956.94,0
19629,7,DEPOSIT,442440.5,C667254,928016.04,928016.04,M958872,987995.98,1430436.48,0
7390,25,DEPOSIT,194600.58,C436214,984088.08,984088.08,M902115,543350.63,737951.21,0
18279,10,TRANSFER,163694.45,C118989,128934.81,0,C420211,474823.51,638517.96,0
14357,27,CASH_OUT,191363.12,C241881,210789.44,19426.32,C340957,567535.82,758898.94,0
22012,5,PAYMENT,70296.34,C445857,774990.34,704694,M302605,225957.76,225957.76,0
7770,12,CASH_OUT,467034.04,C857439,668629.22,201595.18,C677727,131697.16,598731.2,1
6222,22,PAYMENT,27959.35,C369937,660032.8,632073.45,M962042,584789.34,584789.34,0
21345,3,TRANSFER,96341.97,C776840,490790.09,394448.12,C181428,194035.91,290377.88,0
22947,1,CASH_OUT,441792.4,C602724,882225.09,440432.69,C628845,274411.3,716203.7,1
7038,2,PAYMENT,497524.7,C319044,878385.38,380860.68,M991494,461540.45,461540.45,0
15475,30,CASH_OUT,225453.76,C135836,807220.68,581766.92,C491141,659500.72,884954.48,1
11647,12,PAYMENT,182922.05,C107803,283872.75,100950.7,M811541,354358.74,354358.74,0
15898,14,DEPOSIT,29769.51,C169200,408732.12,408732.12,M144605,650879.7,680649.21,0
10571,20,DEPOSIT,44031.46,C896793,425711.28,425711.28,M607774,717278.55,761310.01,0
15512,8,PAYMENT,358862.56,C430108,220145.87,0,M775944,959801.61,959801.61,0
18959,17,TRANSFER,330394.93,C158929,516811,186416.07,C571544,40993.99,371388.92,1
19176,19,DEPOSIT,153880.01,C136286,14058.6,14058.6,M242948,748821.37,902701.38,0
6359,4,DEPOSIT,130750.1,C275335,885830.17,885830.17,M854483,651339.94,782090.04,0
21620,7,DEPOSIT,239175.75,C591384,314590.9,314590.9,M768422,40214.18,279389.93,0
6692,23,PAYMENT,104828.74,C587708,15437.49,0,M492254,970139.64,970139.64,0
21961,12,CASH_OUT,175352.11,C421651,49516.39,0,C700310,0,0,1
15882,24,DEPOSIT,4188.14,C893487,226132.94,226132.94,M710888,147419.45,151607.59,0
1031,5,PAYMENT,388433.41,C632589,455478.15,67044.74,M381080,991266.5,991266.5,0
9165,30,PAYMENT,311913.95,C603548,758367.71,446453.76,M429904,201826.03,201826.03,0
18605,9,PAYMENT,230933.62,C539467,172617.06,0,M928496,713849.56,713849.56,0
9489,28,TRANSFER,116779.21,C697649,311476.52,194697.31,C267555,717992.83,834772.04,0
1578,17,CASH_OUT,389685.12,C248750,693209.78,303524.66,C118141,738146.28,1127831.4,1
15860,10,TRANSFER,360391.11,C252249,841981.01,481589.9,C861307,114421.92,474813.03,1
9948,14,CASH_OUT,420452.22,C889709,590783.93,170331.71,C865298,856758.7,1277210.92,1
3794,6,CASH_OUT,229774.51,C683579,904469.27,674694.76,C191255,701964.55,931739.06,1
17552,3,DEPOSIT,199450.36,C819290,79714.63,79714.63,M279836,520306.22,719756.58,0
22631,30,PAYMENT,491799.98,C492977,749583.58,257783.6,M518312,190729.22,190729.22,0
2918,13,TRANSFER,147197.24,C236830,314145.62,166948.38,C164495,424476.5,571673.74,0
5587,12,DEPOSIT,415665.75,C775580,835448.19,835448.19,M217811,607769.88,1023435.63,0
14606,22,CASH_OUT,87231.9,C192224,287247.53,200015.63,C588976,194586.79,281818.69,0
6327,19,TRANSFER,251922.73,C314120,264382.7,12459.97,C343653,682449.48,934372.21,1
21445,27,TRANSFER,234446.16,C797186,846839.48,612393.32,C239172,636818.72,871264.88,1
1516,1,PAYMENT,494537.1,C559853,505309.28,10772.18,M986835,867584.35,867584.35,0
2372,8,DEPOSIT,50416.6,C895822,669914.02,669914.02,M526993,118816.25,169232.85,0
3433,9,TRANSFER,94686,C494997,599165.88,504479.88,C965380,799267.04,893953.04,0
18648,17,PAYMENT,383248.44,C927760,608281.92,225033.48,M928456,708078.73,708078.73,0
4240,2,DEPOSIT,306066.45,C982048,500110.37,500110.37,M470963,178923.3,484989.75,0
1391,1,CASH_OUT,62460.72,C335479,936719.48,874258.76,C186070,985512.29,1047973.01,0
894,18,PAYMENT,442457.88,C570640,938183.15,495725.27,M917364,323246.78,323246.78,0
17875,17,PAYMENT,67750.01,C601186,510346.17,442596.16,M383014,592507.84,592507.84,0
22440,27,PAYMENT,23866.94,C653613,7693.03,0,M410407,291442.07,291442.07,0
14038,13,TRANSFER,417887.27,C325763,886358.28,468471.01,C228828,853328.29,1271215.56,1
20100,28,PAYMENT,64863.26,C237931,349324.74,284461.48,M960022,637894.54,637894.54,0
15188,4,PAYMENT,350635.9,C967164,875629.36,524993.46,C553416,682004.71,682004.71,0
2934,10,CASH_OUT,204844.44,C393658,568949.97,364105.53,C137539,467232.38,672076.82,1
23353,15,PAYMENT,86631.87,C421766,663186.94,576555.07,M599281,454860.45,454860.45,0
10938,12,TRANSFER,272630.99,C388576,510897.51,238266.52,C780505,76321.07,348952.06,1
22964,17,TRANSFER,223097.32,C434844,302129.95,79032.63,C751557,978081.27,1201178.59,1
23984,11,TRANSFER,407516.24,C959438,984353.07,576836.83,C352905,637956.57,1045472.81,1
1130,12,PAYMENT,233250.82,C572234,403688.18,170437.36,M323289,384583.79,384583.79,0
732,7,CASH_OUT,111411.19,C782931,788771.72,677360.53,C602912,167831.52,279242.71,0
11111,27,PAYMENT,62162.89,C400690,655765.66,593602.77,M797129,7252.27,7252.27,0
3085,19,TRANSFER,62380.29,C202837,524940.34,462560.05,C827412,710343.43,772723.72,0
7298,10,TRANSFER,339977.01,C538652,737122.52,397145.51,C852765,924819.42,1264796.43,1
4589,17,PAYMENT,369788.82,C128341,67797.79,0,M946925,236008.59,236008.59,0
12497,28,CASH_OUT,106775.3,C222924,243970.85,137195.55,C939050,637582.18,744357.48,0
2796,19,PAYMENT,311631.53,C971910,827502.24,515870.71,M321000,434803.2,434803.2,0
7602,1,TRANSFER,58087.24,C637772,59649.08,1561.84,C601952,234004.02,292091.26,0
799,18,DEPOSIT,183564.21,C154716,475016.76,475016.76,M233943,325646.49,509210.7,0
17119,27,CASH_OUT,70303.68,C637342,608364.64,538060.96,C999178,698779.89,769083.57,0
18629,16,TRANSFER,53126.45,C120620,373477.6,320351.15,C721607,104055.66,157182.11,0
179,5,CASH_OUT,104722.1,C749194,27971.9,0,C470866,455032.62,559754.72,0
11470,14,CASH_OUT,54965.35,C327568,553611.14,498645.79,C332133,597644.33,652609.68,0
17559,25,CASH_OUT,351836.89,C280491,726797.94,374961.05,C896823,594950.11,946787,1
13799,11,PAYMENT,483403.7,C472191,645892.25,162488.55,M945536,638728.13,638728.13,0
9831,26,TRANSFER,394526.29,C867288,46410.76,0,C610197,581220.22,975746.51,1
17175,18,CASH_OUT,329085.27,C447357,447804.26,118718.99,C990790,164632.98,493718.25,1
22451,16,PAYMENT,330830.82,C296231,761844.28,431013.46,M839498,994940.62,994940.62,0
199,5,DEPOSIT,6214.73,C996612,924237.7,924237.7,C272472,0,0,0
14644,29,PAYMENT,462149.79,C297344,221754.42,0,M789758,596041.92,596041.92,0
16933,6,CASH_OUT,54669.23,C720823,827343.27,772674.04,C785756,502682.2,557351.43,0
12941,1,TRANSFER,492072.79,C803925,966443.61,474370.82,C481350,395544.74,887617.53,1
16269,10,PAYMENT,413805.61,C969763,226795.56,0,M623709,174890.61,174890.61,0
11773,9,CASH_OUT,188969.02,C237753,135613.06,0,C254287,130065.8,319034.82,0
22920,28,DEPOSIT,464501.63,C253511,204150.11,204150.11,M701496,515290.66,979792.29,0
20010,26,TRANSFER,244556.46,C922009,347955.84,103399.38,C376546,869365.8,1113922.26,1
17525,8,TRANSFER,467096.08,C495391,959668.22,492572.14,C231511,654332.79,1121428.87,1
13278,26,CASH_OUT,374705.5,C206462,814617.02,439911.52,C781804,95965.78,470671.28,1
22734,2,TRANSFER,297705.95,C474722,336297.12,38591.17,C422171,245375.32,543081.27,1
15104,10,CASH_OUT,394233.02,C975543,195673.93,0,C690827,273056.37,667289.39,1
7534,11,TRANSFER,82959.11,C884577,655644.41,572685.3,C879948,406032.06,488991.17,0
20757,9,TRANSFER,359029.62,C444415,443017.86,83988.24,C654355,656156.67,1015186.29,1
15856,13,CASH_OUT,373304.39,C659704,555639.56,182335.17,C461892,147508.3,520812.69,1
67,18,PAYMENT,397178.22,C268704,994747.05,597568.83,M146235,363556.29,363556.29,0
4713,7,CASH_OUT,216109.18,C918711,18900.73,0,C154690,736621.29,952730.47,1
11453,7,CASH_OUT,368135.11,C331936,861574.8,493439.69,C560170,416810.91,784946.02,1
15690,16,TRANSFER,263606.75,C880393,510147.66,246540.91,C655971,808912.63,1072519.38,1
23106,15,TRANSFER,70978.79,C678921,934319.31,863340.52,C563444,517091.61,588070.4,0
5034,11,TRANSFER,325470.15,C436403,485218.25,159748.1,C850016,688974.3,1014444.45,1
6916,26,PAYMENT,285136.26,C773655,837044.13,551907.87,M969062,944363.59,944363.59,0
2573,2,PAYMENT,311786.47,C750654,530943.73,219157.26,M494581,39183.78,39183.78,0
20716,17,CASH_OUT,289840.68,C975212,399905.09,110064.41,C554533,834250.9,1124091.58,1
17007,14,TRANSFER,490410.85,C790689,18965.57,0,C447919,525138.23,1015549.08,1
22767,1,PAYMENT,66796.98,C722618,861719.59,794922.61,M423521,375727.12,375727.12,0
6223,15,TRANSFER,269919.26,C119347,305974.35,36055.09,C612982,57669.35,327588.61,1
788,10,PAYMENT,174555,C111817,76568.64,0,M620674,230054.37,230054.37,0
3333,20,PAYMENT,335206.71,C218871,844826.38,509619.67,M643966,87288.8,87288.8,0
24532,28,PAYMENT,401853.29,C894050,785053.65,383200.36,M122316,724099.43,724099.43,0
6009,26,TRANSFER,398279.19,C343556,394213.71,0,C524057,614428.13,1012707.32,1
8335,3,PAYMENT,126289.35,C339810,860426.29,734136.94,M505777,209830.71,209830.71,0
16656,14,TRANSFER,303962.22,C978681,742096.53,438134.31,C666049,139224.27,443186.49,1
21012,26,TRANSFER,311621.33,C893145,731472.37,419851.04,C724139,23758.37,335379.7,1
13449,15,PAYMENT,302293.73,C791048,164580.38,0,M564455,871805.49,871805.49,0
21271,2,TRANSFER,170936.13,C267205,692997.97,522061.84,C341788,9157.13,180093.26,0
1192,25,DEPOSIT,209441.14,C267170,372411.14,372411.14,M210947,652534.96,861976.1,0
12479,9,DEPOSIT,270623.32,C208770,855363.01,855363.01,M845191,931765.13,1202388.45,0
516,1,PAYMENT,487266.53,C707092,61137.63,0,M292702,472664.73,472664.73,0
16863,22,CASH_OUT,171476.48,C237869,237616.13,66139.65,C984017,599363.13,770839.61,0
4477,21,PAYMENT,150521.38,C800382,856230.28,705708.9,M984878,153471.51,153471.51,0
10233,22,TRANSFER,7723.02,C777969,128361.87,120638.85,C403969,868238.54,875961.56,0
20767,13,TRANSFER,74288.59,C596867,413724.45,339435.86,C470750,873211.12,947499.71,0
17418,5,PAYMENT,65014.73,C506261,206419.41,141404.68,M704553,671513.03,671513.03,0
19738,15,TRANSFER,168291.32,C233312,286967.6,118676.28,C668477,139369.54,307660.86,0
14623,2,PAYMENT,461846.64,C627393,580955.41,119108.77,M982189,599556.62,599556.62,0
17899,12,CASH_OUT,4775.42,C434221,757006.45,752231.03,C759868,305532.03,310307.45,0
6192,15,PAYMENT,255795.01,C332026,253839.08,0,M960399,209481.04,209481.04,0
14176,2,DEPOSIT,437617.54,C714888,376602.72,376602.72,M514475,333520.9,771138.44,0
7238,12,CASH_OUT,401811.21,C941304,333109.37,0,C412154,233523.86,635335.07,1
5754,24,TRANSFER,83542.93,C621643,819030.12,735487.19,C114017,634348.31,717891.24,0
2069,22,PAYMENT,400622.67,C571959,203734.34,0,M974528,228460.05,228460.05,0
23218,2,TRANSFER,489936.95,C446448,789874.51,299937.56,C535924,220793.73,710730.68,1
8237,25,PAYMENT,193022.22,C476793,115870.19,0,M944045,452391.36,452391.36,0
16253,11,CASH_OUT,327457.16,C719749,428243.13,100785.97,C603229,818032.37,1145489.53,1
15906,16,PAYMENT,125292.91,C254868,414092.1,288799.19,M858823,756490.71,756490.71,0
1463,4,DEPOSIT,2832.67,C353199,935565.56,935565.56,M947094,860595.22,863427.89,0
15208,26,TRANSFER,450542.38,C194314,416134.05,0,C323046,545899.84,996442.22,1
18256,14,PAYMENT,238626.51,C422682,907606.68,668980.17,M395297,654435.58,654435.58,0
4577,6,TRANSFER,442633.88,C961128,870393.54,427759.66,C394212,21701.14,464335.02,1
9857,23,CASH_OUT,490591.63,C721825,809582.21,318990.58,C585314,958328.54,1448920.17,1
20542,3,PAYMENT,3182.28,C169452,872205.46,869023.18,M964558,436204.7,436204.7,0
7350,17,TRANSFER,119042.66,C429140,958941.26,839898.6,C615775,698983.99,818026.65,0
4819,6,TRANSFER,430226.54,C188533,573344.04,143117.5,C219194,29028.97,459255.51,1
19578,4,PAYMENT,203077.46,C899495,487403.24,284325.78,M857639,638794.09,638794.09,0
221,28,TRANSFER,6812.06,C242003,405225.78,398413.72,C763062,73384.02,80196.08,0
12633,15,PAYMENT,269186.17,C133493,999867.2,730681.03,M876261,709894.3,709894.3,0
19404,14,TRANSFER,489341.04,C317841,457686.61,0,C373470,286038.25,775379.29,1
18861,5,DEPOSIT,142220.65,C893146,508060.08,508060.08,M595816,709606.67,851827.32,0
4249,22,PAYMENT,241228.63,C125910,396208.98,154980.35,M579783,241467.45,241467.45,0
18433,23,PAYMENT,218649.54,C616555,703843.6,485194.06,M325770,252906.6,252906.6,0
17443,10,CASH_OUT,464423.85,C100946,228548.85,0,C658103,162153.72,626577.57,1
6488,20,PAYMENT,268692.85,C461981,864278.24,595585.39,M408318,803740.36,803740.36,0
7037,15,PAYMENT,55582.62,C620367,110013.35,54430.73,M991591,766993.47,766993.47,0
9457,1,PAYMENT,274015.54,C649184,337666.96,63651.42,M194785,512964.96,512964.96,0
12434,5,CASH_OUT,70829.43,C725991,898766.19,827936.76,C488909,475204.18,546033.61,0
5651,5,PAYMENT,157717,C238730,907316.72,749599.72,M695876,488968.09,488968.09,0
17633,16,TRANSFER,385686.21,C978096,496148.12,110461.91,C343773,497183.04,882869.25,1
21290,28,CASH_OUT,164173.79,C125271,200456.73,36282.94,C141306,801692.68,965866.47,0
23983,22,TRANSFER,422835.37,C359451,223294.46,0,C932470,567903.79,990739.16,1
19750,22,CASH_OUT,450149.53,C474395,647289.76,197140.23,C691885,928158.55,1378308.08,1
2882,4,PAYMENT,255749.18,C606260,617504.45,361755.27,M201058,414510.94,414510.94,0
18062,13,PAYMENT,209198.28,C245993,418885.41,209687.13,M424997,399740,399740,0
19885,24,CASH_OUT,194038.65,C264067,467898.17,273859.52,C637983,525130.84,719169.49,0
